Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2799,5183998863,CantGetRight69 (39/50),0,164,F Breanna Stewart F Jonquel Jones F Kamilla Cardoso G Kahleah Copper G Haley Jones UTIL Courtney Vandersloot,,,
2799,5184018716,Tease87,0,164,F Jonquel Jones F Kamilla Cardoso F Pauline Astier G Valeriane Ayayi G Marine Johannes UTIL Jessica Shepard,,,
2799,5184037994,Scorpio3K (6/9),0,164,F Jessica Shepard F Jonquel Jones F Kamilla Cardoso G Valeriane Ayayi G Marine Johannes UTIL Pauline Astier,,,
2799,5184049793,goofybh207 (8/13),0,164,F Jessica Shepard F Jonquel Jones F Pauline Astier G Sydney Taylor G Rebekah Gardner UTIL Kamilla Cardoso,,,
2799,5184086705,Modsquad13 (1/2),0,164,F Jessica Shepard F Jonquel Jones F Pauline Astier G Valeriane Ayayi G Marine Johannes UTIL Kamilla Cardoso,,,
2799,5184127713,milligolf (12/150),0,164,F Jessica Shepard F Jonquel Jones F Kamilla Cardoso G Sydney Taylor G Marine Johannes UTIL Lexi Held,,,
2799,5184197222,mdlefave (6/7),0,164,F Breanna Stewart F Jonquel Jones F Kamilla Cardoso G Kahleah Copper G Courtney Vandersloot UTIL Sha Carter,,,
2799,5184216498,marco440,0,164,F Jessica Shepard F Jonquel Jones F Elizabeth Williams G Sabrina Ionescu G Azzi Fudd UTIL Monique Akoa Makani,,,
2799,5184232611,cptnspaulding (54/150),0,164,F Alyssa Thomas F Jonquel Jones F Azura Stevens G Valeriane Ayayi G Rebekah Gardner UTIL Kahleah Copper,,,
2799,5184232702,cptnspaulding (145/150),0,164,F Alyssa Thomas F Jonquel Jones F Azura Stevens G Valeriane Ayayi G Rebekah Gardner UTIL Kahleah Copper,,,
2799,5184250871,NiceNess77 (1/10),0,164,F Jonquel Jones F Kamilla Cardoso F Kyara Linskens G Sabrina Ionescu G Kahleah Copper UTIL Natasha Cloud,,,
2799,5184250872,NiceNess77 (2/10),0,164,F Jonquel Jones F Kamilla Cardoso F Kyara Linskens G Sabrina Ionescu G Kahleah Copper UTIL Natasha Cloud,,,
2799,5184250873,NiceNess77 (3/10),0,164,F Jonquel Jones F Kamilla Cardoso F Kyara Linskens G Sabrina Ionescu G Kahleah Copper UTIL Natasha Cloud,,,
2799,5184250874,NiceNess77 (4/10),0,164,F Jonquel Jones F Kamilla Cardoso F Kyara Linskens G Sabrina Ionescu G Kahleah Copper UTIL Natasha Cloud,,,
2799,5184250875,NiceNess77 (5/10),0,164,F Jonquel Jones F Kamilla Cardoso F Kyara Linskens G Sabrina Ionescu G Kahleah Copper UTIL Natasha Cloud,,,
2799,5184250876,NiceNess77 (6/10),0,164,F Jonquel Jones F Kamilla Cardoso F Kyara Linskens G Sabrina Ionescu G Kahleah Copper UTIL Natasha Cloud,,,
2799,5184250877,NiceNess77 (7/10),0,164,F Jonquel Jones F Kamilla Cardoso F Kyara Linskens G Sabrina Ionescu G Kahleah Copper UTIL Natasha Cloud,,,
2799,5184250878,NiceNess77 (8/10),0,164,F Jonquel Jones F Kamilla Cardoso F Kyara Linskens G Sabrina Ionescu G Kahleah Copper UTIL Natasha Cloud,,,
2799,5184250879,NiceNess77 (9/10),0,164,F Jonquel Jones F Kamilla Cardoso F Kyara Linskens G Sabrina Ionescu G Kahleah Copper UTIL Natasha Cloud,,,
2799,5184250880,NiceNess77 (10/10),0,164,F Jonquel Jones F Kamilla Cardoso F Kyara Linskens G Sabrina Ionescu G Kahleah Copper UTIL Natasha Cloud,,,
2799,5184255457,rwalker1 (3/4),0,164,F Alyssa Thomas F Jonquel Jones F Azura Stevens G Valeriane Ayayi G Rebekah Gardner UTIL Kahleah Copper,,,
2799,5184315673,mwheel7 (34/150),0,164,F Jessica Shepard F Jonquel Jones F Pauline Astier G Valeriane Ayayi G Marine Johannes UTIL Kamilla Cardoso,,,
2799,5184315728,mwheel7 (89/150),0,164,F Jonquel Jones F Kamilla Cardoso F Noemie Brochant G Valeriane Ayayi G Courtney Vandersloot UTIL Jessica Shepard,,,
2799,5184327956,BG824,0,164,F Jonquel Jones F Kamilla Cardoso F Alanna Smith G Sabrina Ionescu G Kahleah Copper UTIL Valeriane Ayayi,,,
2799,5184334435,tossinramen (3/5),0,164,F Breanna Stewart F Jonquel Jones F Kamilla Cardoso G Kahleah Copper G Courtney Vandersloot UTIL Haley Jones,,,
2799,5184356152,systematicchaos (6/10),0,164,F Jessica Shepard F Jonquel Jones F Elizabeth Williams G Sabrina Ionescu G Azzi Fudd UTIL Monique Akoa Makani,,,
2799,5184409412,kcelite13 (21/48),0,164,F Jonquel Jones F Kamilla Cardoso F Alanna Smith G Azzi Fudd G Natasha Cloud UTIL Sabrina Ionescu,,,
2799,5184409885,Bsaun32 (72/150),0,164,F Jessica Shepard F Pauline Astier F Alanna Smith G Paige Bueckers G Valeriane Ayayi UTIL Kamilla Cardoso,,,
2799,5184409948,Bsaun32 (135/150),0,164,F Breanna Stewart F Jessica Shepard F Pauline Astier G Paige Bueckers G Rebekah Gardner UTIL Lexi Held,,,
2799,5184418992,crepass (149/150),0,164,F Breanna Stewart F Jessica Shepard F Pauline Astier G Paige Bueckers G Rebekah Gardner UTIL Lexi Held,,,
2799,5184439634,cr24au,0,164,F Jessica Shepard F Jonquel Jones F Pauline Astier G Valeriane Ayayi G Marine Johannes UTIL Kamilla Cardoso,,,
2799,5184459250,ShortyMac (11/25),0,164,F Breanna Stewart F Jonquel Jones F Han Xu G Kahleah Copper G Valeriane Ayayi UTIL Azzi Fudd,,,
2799,5184465837,llllllllllllllllIll (135/150),0,164,F Alyssa Thomas F Jessica Shepard F Alanna Smith G Kahleah Copper G Arike Ogunbowale UTIL Courtney Vandersloot,,,
2799,5184481066,kenrymiller (10/145),0,164,F Jessica Shepard F Jonquel Jones F Pauline Astier G Valeriane Ayayi G Marine Johannes UTIL Kamilla Cardoso,,,
2799,5184481110,kenrymiller (54/145),0,164,F Breanna Stewart F Jonquel Jones F Han Xu G Kahleah Copper G Azzi Fudd UTIL Valeriane Ayayi,,,
2799,5184502828,TheHeismen (126/150),0,164,F Jessica Shepard F Jonquel Jones F Pauline Astier G Valeriane Ayayi G Marine Johannes UTIL Kamilla Cardoso,,,
2839,5183998841,CantGetRight69 (17/50),0,163.75,F Alyssa Thomas F Jonquel Jones F Maddy Siegrist G Natasha Cloud G Courtney Vandersloot UTIL Breanna Stewart,,,
2839,5184004734,PabloG901 (4/10),0,163.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Kahleah Copper G Natasha Cloud UTIL Rebekah Gardner,,,
2839,5184051433,mertqq40 (14/150),0,163.75,F Alyssa Thomas F Jessica Shepard F Noemie Brochant G Azzi Fudd G Rebekah Gardner UTIL Kahleah Copper,,,
2839,5184105445,ckillerb84 (5/8),0,163.75,F Breanna Stewart F Kamilla Cardoso F Alanna Smith G Arike Ogunbowale G Valeriane Ayayi UTIL Jonquel Jones,,,
2839,5184127763,milligolf (62/150),0,163.75,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G Sabrina Ionescu G Marine Johannes UTIL DeWanna Bonner,,,
2839,5184127820,milligolf (119/150),0,163.75,F Jessica Shepard F Jonquel Jones F Pauline Astier G Kahleah Copper G Sydney Taylor UTIL Elizabeth Williams,,,
2839,5184255248,cowboyfan-1 (1/3),0,163.75,F Breanna Stewart F Jonquel Jones F Elizabeth Williams G Sydney Taylor G Marine Johannes UTIL Paige Bueckers,,,
2839,5184257413,trent.adams23 (1/2),0,163.75,F Jessica Shepard F Azura Stevens F Pauline Astier G Natasha Cloud G Valeriane Ayayi UTIL Sabrina Ionescu,,,
2839,5184310444,slom14522 (1/2),0,163.75,F Alyssa Thomas F Jessica Shepard F Li Yueru G Paige Bueckers G Kahleah Copper UTIL Kyara Linskens,,,
2839,5184315692,mwheel7 (53/150),0,163.75,F Jonquel Jones F Pauline Astier F Elizabeth Williams G Kahleah Copper G Sydney Taylor UTIL Jessica Shepard,,,
2839,5184385678,kimmiserin (20/150),0,163.75,F Jessica Shepard F Kamilla Cardoso F Elizabeth Williams G Sydney Taylor G Monique Akoa Makani UTIL Paige Bueckers,,,
2839,5184387682,khp5050 (10/50),0,163.75,F Breanna Stewart F Alyssa Thomas F Azura Stevens G Natasha Cloud G Marine Johannes UTIL Courtney Vandersloot,,,
2839,5184417045,skidmarks16,0,163.75,F Alyssa Thomas F Pauline Astier F Awak Kuier G Sabrina Ionescu G Kahleah Copper UTIL Sydney Taylor,,,
2839,5184418880,crepass (37/150),0,163.75,F Breanna Stewart F Alyssa Thomas F Jonquel Jones G Monique Akoa Makani G Rebekah Gardner UTIL Sydney Taylor,,,
2839,5184459255,ShortyMac (16/25),0,163.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Natasha Cloud G Rebekah Gardner UTIL Paige Bueckers,,,
2839,5184465087,Zakarielp34 (6/7),0,163.75,F Jessica Shepard F Azura Stevens F Noemie Brochant G Paige Bueckers G Lexi Held UTIL Natasha Cloud,,,
2839,5184499807,ZeroGravitymusicmke (131/150),0,163.75,F Jessica Shepard F Azura Stevens F Pauline Astier G Sabrina Ionescu G Natasha Cloud UTIL Valeriane Ayayi,,,
2839,5184502805,TheHeismen (103/150),0,163.75,F Breanna Stewart F Jonquel Jones F Alanna Smith G Arike Ogunbowale G Valeriane Ayayi UTIL Kamilla Cardoso,,,
2857,5183895388,Italiano76 (2/5),0,163.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Azzi Fudd G Courtney Vandersloot UTIL Kahleah Copper,,,
2857,5183965290,MoneyRai55 (6/14),0,163.5,F Breanna Stewart F Alyssa Thomas F Jonquel Jones G Natasha Cloud G Lexi Held UTIL Han Xu,,,
2857,5184004738,PabloG901 (8/10),0,163.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Kahleah Copper G Azzi Fudd UTIL Courtney Vandersloot,,,
2857,5184013349,11baller20 (14/20),0,163.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Kahleah Copper G Azzi Fudd UTIL Courtney Vandersloot,,,
2857,5184022621,Ocin_D_Clown (21/150),0,163.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Kahleah Copper G Azzi Fudd UTIL Courtney Vandersloot,,,
2857,5184197856,lexus_chris (11/12),0,163.5,F Alyssa Thomas F Jessica Shepard F Kamilla Cardoso G Valeriane Ayayi G Courtney Vandersloot UTIL Marine Johannes,,,
2857,5184205667,courtney2016,0,163.5,F Jonquel Jones F Azura Stevens F Alanna Smith G Paige Bueckers G DeWanna Bonner UTIL Sydney Taylor,,,
2857,5184232596,cptnspaulding (39/150),0,163.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Azzi Fudd G Courtney Vandersloot UTIL Kahleah Copper,,,
2857,5184232687,cptnspaulding (130/150),0,163.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Azzi Fudd G Courtney Vandersloot UTIL Kahleah Copper,,,
2857,5184251075,ledkdogg (35/50),0,163.5,F Jessica Shepard F Jonquel Jones F Pauline Astier G DeWanna Bonner G Valeriane Ayayi UTIL Sydney Taylor,,,
2857,5184315701,mwheel7 (62/150),0,163.5,F Jessica Shepard F Jonquel Jones F Pauline Astier G Sydney Taylor G Valeriane Ayayi UTIL DeWanna Bonner,,,
2857,5184365320,MoneysWorld (3/3),0,163.5,F Breanna Stewart F Kamilla Cardoso F Elizabeth Williams G DeWanna Bonner G Valeriane Ayayi UTIL Kahleah Copper,,,
2857,5184387685,khp5050 (13/50),0,163.5,F Breanna Stewart F Jonquel Jones F Azura Stevens G Arike Ogunbowale G Rebekah Gardner UTIL DeWanna Bonner,,,
2857,5184408042,jusnit (16/40),0,163.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Azzi Fudd G Courtney Vandersloot UTIL Kahleah Copper,,,
2857,5184424849,BTDynasty1911 (1/5),0,163.5,F Breanna Stewart F Kamilla Cardoso F Elizabeth Williams G Kahleah Copper G DeWanna Bonner UTIL Valeriane Ayayi,,,
2857,5184481073,kenrymiller (17/145),0,163.5,F Jessica Shepard F Jonquel Jones F Pauline Astier G DeWanna Bonner G Valeriane Ayayi UTIL Sydney Taylor,,,
2857,5184493330,SGT_Moe (16/89),0,163.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Azzi Fudd G Courtney Vandersloot UTIL Kahleah Copper,,,
2857,5184502711,TheHeismen (9/150),0,163.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Kahleah Copper G Azzi Fudd UTIL Courtney Vandersloot,,,
2857,5184502809,TheHeismen (107/150),0,163.5,F Alyssa Thomas F Jessica Shepard F Kamilla Cardoso G Valeriane Ayayi G Marine Johannes UTIL Courtney Vandersloot,,,
2857,5184505048,504ant (33/50),0,163.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Kahleah Copper G Azzi Fudd UTIL Courtney Vandersloot,,,
2857,5184505581,Gospelmom (24/51),0,163.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Kahleah Copper G Azzi Fudd UTIL Courtney Vandersloot,,,
2857,5184562187,lootmeup93 (72/100),0,163.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Azzi Fudd G Courtney Vandersloot UTIL Kahleah Copper,,,
2879,5183884666,DeeBiggs (3/11),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Valeriane Ayayi G Courtney Vandersloot UTIL Paige Bueckers,,,
2879,5183950367,bonedog84 (11/20),0,163.25,F Jessica Shepard F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Natasha Cloud,,,
2879,5183994643,Stolle76 (2/3),0,163.25,F Jessica Shepard F Azura Stevens F Kyara Linskens G Kahleah Copper G DeWanna Bonner UTIL Sydney Taylor,,,
2879,5184022666,Ocin_D_Clown (66/150),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184022697,Ocin_D_Clown (97/150),0,163.25,F Breanna Stewart F Alyssa Thomas F Jonquel Jones G Sydney Taylor G Rebekah Gardner UTIL Courtney Vandersloot,,,
2879,5184043205,grid_king,0,163.25,F Alyssa Thomas F Alanna Smith F Han Xu G Sabrina Ionescu G Kahleah Copper UTIL Breanna Stewart,,,
2879,5184078178,Hey...HereWeGo1 (24/74),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184098959,datyoungreezy (115/150),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184098979,datyoungreezy (135/150),0,163.25,F Jessica Shepard F Jonquel Jones F Han Xu G Paige Bueckers G Valeriane Ayayi UTIL Noemie Brochant,,,
2879,5184129381,oltjpack (18/30),0,163.25,F Breanna Stewart F Azura Stevens F Han Xu G Paige Bueckers G Rebekah Gardner UTIL Alyssa Thomas,,,
2879,5184165877,dabouch1988 (1/3),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184188273,Ycox29 (3/11),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Valeriane Ayayi UTIL Courtney Vandersloot,,,
2879,5184232578,cptnspaulding (21/150),0,163.25,F Breanna Stewart F Azura Stevens F Han Xu G Paige Bueckers G Rebekah Gardner UTIL Alyssa Thomas,,,
2879,5184232623,cptnspaulding (66/150),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184232669,cptnspaulding (112/150),0,163.25,F Breanna Stewart F Azura Stevens F Han Xu G Paige Bueckers G Rebekah Gardner UTIL Alyssa Thomas,,,
2879,5184300570,max8461,0,163.25,F Alyssa Thomas F Jonquel Jones F Awak Kuier G Azzi Fudd G Valeriane Ayayi UTIL Pauline Astier,,,
2879,5184308897,EYEGotcha (1/2),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184315660,mwheel7 (21/150),0,163.25,F Breanna Stewart F Alyssa Thomas F Jonquel Jones G Sydney Taylor G Courtney Vandersloot UTIL Rebekah Gardner,,,
2879,5184317588,EYEGotcha (2/2),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184345536,ljb33bc102 (5/100),0,163.25,F Breanna Stewart F Alyssa Thomas F Jonquel Jones G Courtney Vandersloot G Rebekah Gardner UTIL Sydney Taylor,,,
2879,5184345544,ljb33bc102 (13/100),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184370932,bellsofwar3 (66/80),0,163.25,F Alyssa Thomas F Jessica Shepard F Raquel Carrera G Kahleah Copper G Arike Ogunbowale UTIL DeWanna Bonner,,,
2879,5184387677,khp5050 (5/50),0,163.25,F Breanna Stewart F Alyssa Thomas F Han Xu G Paige Bueckers G Rebekah Gardner UTIL Azura Stevens,,,
2879,5184387688,khp5050 (16/50),0,163.25,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G Kahleah Copper G Sydney Taylor UTIL Courtney Vandersloot,,,
2879,5184409433,kcelite13 (42/48),0,163.25,F Breanna Stewart F Jonquel Jones F Elizabeth Williams G Paige Bueckers G DeWanna Bonner UTIL Aziaha James,,,
2879,5184409907,Bsaun32 (94/150),0,163.25,F Breanna Stewart F Alyssa Thomas F Han Xu G Paige Bueckers G Rebekah Gardner UTIL Azura Stevens,,,
2879,5184409935,Bsaun32 (122/150),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184409947,Bsaun32 (134/150),0,163.25,F Breanna Stewart F Alyssa Thomas F Jonquel Jones G Courtney Vandersloot G Rebekah Gardner UTIL Sydney Taylor,,,
2879,5184418259,Runderwood23 (17/17),0,163.25,F Alyssa Thomas F Jessica Shepard F Kamilla Cardoso G Sydney Taylor G Valeriane Ayayi UTIL Han Xu,,,
2879,5184418856,crepass (13/150),0,163.25,F Breanna Stewart F Alyssa Thomas F Jonquel Jones G Sydney Taylor G Rebekah Gardner UTIL Courtney Vandersloot,,,
2879,5184418868,crepass (25/150),0,163.25,F Breanna Stewart F Alyssa Thomas F Jonquel Jones G Sydney Taylor G Rebekah Gardner UTIL Courtney Vandersloot,,,
2879,5184429913,robmillz33 (4/7),0,163.25,F Alyssa Thomas F Jessica Shepard F Kamilla Cardoso G Sydney Taylor G Valeriane Ayayi UTIL Han Xu,,,
2879,5184440045,blackdiamonds7 (26/150),0,163.25,F Alyssa Thomas F Pauline Astier F Elizabeth Williams G Paige Bueckers G Aicha Coulibaly UTIL Jessica Shepard,,,
2879,5184440116,blackdiamonds7 (97/150),0,163.25,F Alyssa Thomas F Elizabeth Williams F Raquel Carrera G Paige Bueckers G DeWanna Bonner UTIL Jessica Shepard,,,
2879,5184459752,ikickflavor (1/25),0,163.25,F Breanna Stewart F Alanna Smith F Han Xu G Paige Bueckers G Sabrina Ionescu UTIL Kamilla Cardoso,,,
2879,5184465807,llllllllllllllllIll (105/150),0,163.25,F Breanna Stewart F Jonquel Jones F Kamilla Cardoso G Lexi Held G Rebekah Gardner UTIL Azura Stevens,,,
2879,5184468806,DBrownFF88 (6/8),0,163.25,F Alyssa Thomas F Jonquel Jones F Alanna Smith G Kahleah Copper G Courtney Vandersloot UTIL Azura Stevens,,,
2879,5184477431,hiphopjunkie86 (4/15),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184493315,SGT_Moe (1/89),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184494732,maxxappeal (1/4),0,163.25,F Breanna Stewart F Noemie Brochant F Awak Kuier G Paige Bueckers G Azzi Fudd UTIL Pauline Astier,,,
2879,5184497135,jaynel07 (2/20),0,163.25,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G Paige Bueckers G Jacy Sheldon UTIL Valeriane Ayayi,,,
2879,5184497257,jaynel07 (6/20),0,163.25,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G Paige Bueckers G Jacy Sheldon UTIL Valeriane Ayayi,,,
2879,5184497273,jaynel07 (10/20),0,163.25,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G Paige Bueckers G Jacy Sheldon UTIL Valeriane Ayayi,,,
2879,5184501900,jaynel07 (14/20),0,163.25,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G Paige Bueckers G Jacy Sheldon UTIL Valeriane Ayayi,,,
2879,5184502061,jaynel07 (18/20),0,163.25,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G Paige Bueckers G Jacy Sheldon UTIL Valeriane Ayayi,,,
2879,5184502708,TheHeismen (6/150),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Valeriane Ayayi UTIL Courtney Vandersloot,,,
2879,5184525586,titan-up49 (2/2),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184531751,edb11 (1/4),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Valeriane Ayayi UTIL Courtney Vandersloot,,,
2879,5184535983,robmillz33 (6/7),0,163.25,F Alyssa Thomas F Jessica Shepard F Kamilla Cardoso G Sydney Taylor G Valeriane Ayayi UTIL Han Xu,,,
2879,5184557386,mrbill714 (5/5),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Valeriane Ayayi UTIL Courtney Vandersloot,,,
2879,5184562118,lootmeup93 (3/100),0,163.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL Valeriane Ayayi,,,
2879,5184562141,lootmeup93 (26/100),0,163.25,F Breanna Stewart F Alyssa Thomas F Jonquel Jones G Sydney Taylor G Rebekah Gardner UTIL Courtney Vandersloot,,,
2931,5183964092,DirtDog1975 (2/6),0,163,F Jessica Shepard F Jonquel Jones F Elizabeth Williams G Azzi Fudd G DeWanna Bonner UTIL Arike Ogunbowale,,,
2931,5184022366,rizza16,0,163,F Breanna Stewart F Jonquel Jones F Noemie Brochant G Sabrina Ionescu G Courtney Vandersloot UTIL Natasha Cloud,,,
2931,5184022646,Ocin_D_Clown (46/150),0,163,F Breanna Stewart F Pauline Astier F Awak Kuier G Sydney Taylor G Courtney Vandersloot UTIL Alyssa Thomas,,,
2931,5184169441,jwclark311 (78/150),0,163,F Alyssa Thomas F Azura Stevens F Alanna Smith G Paige Bueckers G Sydney Taylor UTIL Natasha Cloud,,,
2931,5184169482,jwclark311 (119/150),0,163,F Jessica Shepard F Noemie Brochant F Alanna Smith G Sabrina Ionescu G Azzi Fudd UTIL Paige Bueckers,,,
2931,5184198480,Bellyball422 (9/20),0,163,F Breanna Stewart F Kamilla Cardoso F Raquel Carrera G Paige Bueckers G Rebekah Gardner UTIL Alyssa Thomas,,,
2931,5184210429,batch1 (2/3),0,163,F Breanna Stewart F Jessica Shepard F Elizabeth Williams G Sabrina Ionescu G Monique Akoa Makani UTIL Arike Ogunbowale,,,
2931,5184251073,ledkdogg (33/50),0,163,F Jessica Shepard F Kamilla Cardoso F Azura Stevens G DeWanna Bonner G Valeriane Ayayi UTIL Lexi Held,,,
2931,5184285553,Wanna_Square_Up1567 (10/150),0,163,F Alyssa Thomas F Jessica Shepard F Pauline Astier G Sydney Taylor G Valeriane Ayayi UTIL Natasha Cloud,,,
2931,5184387703,khp5050 (31/50),0,163,F Breanna Stewart F Jessica Shepard F Pauline Astier G Natasha Cloud G Valeriane Ayayi UTIL Lexi Held,,,
2931,5184429009,lukediehl (6/8),0,163,F Jessica Shepard F Kamilla Cardoso F Azura Stevens G DeWanna Bonner G Lexi Held UTIL Valeriane Ayayi,,,
