Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
129,5184882425,Tglizzy601 (11/130),0,197.25,F Natasha Howard F Isabelle Harrison F Kayla Thornton G Kayla McBride G Leila Lacan UTIL Kennedy Burke,,Hailey Van Lith,G,0.01%,0
129,5184883310,savrome2425 (13/30),0,197.25,F Natasha Howard F Dearica Hamby F Dorka Juhasz G Kayla McBride G Leila Lacan UTIL Kennedy Burke,,,
129,5185097794,mwheel7 (76/150),0,197.25,F Dearica Hamby F Olivia Nelson-Ododa F Janelle Salaun G Kelsey Mitchell G Kayla McBride UTIL Sophie Cunningham,,,
129,5185244046,dciaga (2/10),0,197.25,F Dearica Hamby F Janelle Salaun F Kayla Thornton G Veronica Burton G Ariel Atkins UTIL Kelsey Mitchell,,,
135,5184740872,ruff_endz14 (46/150),0,197,F Olivia Nelson-Ododa F Monique Billings F Dorka Juhasz G Kelsey Mitchell G Leila Lacan UTIL Dearica Hamby,,,
135,5184972350,sixers1212 (12/105),0,197,F Nneka Ogwumike F Dearica Hamby F Diamond Miller G Leila Lacan G Charlisse Leger-Walker UTIL Rae Burrell,,,
135,5185097836,mwheel7 (118/150),0,197,F Dearica Hamby F Isabelle Harrison F Monique Billings G Kelsey Mitchell G Erica Wheeler UTIL Ariel Atkins,,,
135,5185237538,hiphopjunkie86 (6/10),0,197,F Natasha Howard F Kayla Thornton F Dorka Juhasz G Kelsey Mitchell G Courtney Williams UTIL Rae Burrell,,,
135,5185250998,mrmvp479 (15/22),0,197,F Dearica Hamby F Olivia Nelson-Ododa F Dorka Juhasz G Kelsey Mitchell G Leila Lacan UTIL Monique Billings,,,
135,5185251604,UltimateWin4 (11/150),0,197,F Nneka Ogwumike F Olivia Nelson-Ododa F Kayla Thornton G Kayla McBride G Maya Caldwell UTIL Kelsey Mitchell,,,
141,5184731156,nicoh22 (6/20),0,196.75,F Dearica Hamby F Monique Billings F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
141,5184740890,ruff_endz14 (64/150),0,196.75,F Dearica Hamby F Monique Billings F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
141,5184776285,slater5150 (2/4),0,196.75,F Dearica Hamby F Kayla Thornton F Diamond Miller G Marina Mabrey G Rae Burrell UTIL Kelsey Mitchell,,,
141,5184778767,Ocin_D_Clown (93/150),0,196.75,F Isabelle Harrison F Monique Billings F Kayla Thornton G Courtney Williams G Leila Lacan UTIL Kayla McBride,,,
141,5184821915,Hey...HereWeGo1 (9/120),0,196.75,F Dearica Hamby F Monique Billings F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
141,5185104109,Wanna_Square_Up1567 (109/150),0,196.75,F Isabelle Harrison F Monique Billings F Makayla Timpson G Courtney Williams G Kayla McBride UTIL Kelsey Mitchell,,,
141,5185171403,Thirst22 (6/6),0,196.75,F Dearica Hamby F Monique Billings F Dorka Juhasz G Courtney Williams G Leila Lacan UTIL Kayla McBride,,,
141,5185192584,SGT_Moe (9/49),0,196.75,F Dearica Hamby F Monique Billings F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
141,5185251613,UltimateWin4 (20/150),0,196.75,F Dearica Hamby F Kayla Thornton F Diamond Miller G Marina Mabrey G Kelsey Mitchell UTIL Rae Burrell,,,
141,5185256863,DBrownFF88 (17/20),0,196.75,F Dearica Hamby F Monique Billings F Dorka Juhasz G Kayla McBride G Leila Lacan UTIL Courtney Williams,,,
151,5185042130,Tglizzy601 (83/130),0,196.5,F Isabelle Harrison F Monique Billings F Janelle Salaun G Veronica Burton G Kayla McBride UTIL Leila Lacan,,,
151,5185097776,mwheel7 (58/150),0,196.5,F Nneka Ogwumike F Dearica Hamby F Dorka Juhasz G Rae Burrell G Lexie Hull UTIL Natasha Howard,,,
151,5185097830,mwheel7 (112/150),0,196.5,F Nneka Ogwumike F Monique Billings F Janelle Salaun G Rae Burrell G Ariel Atkins UTIL Natasha Howard,,,
151,5185100563,BigFredd44 (3/8),0,196.5,F Natasha Howard F Nneka Ogwumike F Dearica Hamby G Rae Burrell G Lexie Hull UTIL Dorka Juhasz,,,
151,5185246442,seth1374 (115/137),0,196.5,F Natasha Howard F Dearica Hamby F Dorka Juhasz G Rae Burrell G Lexie Hull UTIL Nneka Ogwumike,,,
156,5185073470,DetrickThompson (6/6),0,196.25,F Nneka Ogwumike F Monique Billings F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Rae Burrell,,,
156,5185097777,mwheel7 (59/150),0,196.25,F Dearica Hamby F Olivia Nelson-Ododa F Kayla Thornton G Kelsey Mitchell G Courtney Williams UTIL Dorka Juhasz,,,
156,5185104080,Wanna_Square_Up1567 (80/150),0,196.25,F Olivia Nelson-Ododa F Kayla Thornton F Dorka Juhasz G Kelsey Mitchell G Courtney Williams UTIL Dearica Hamby,,,
156,5185206475,CYRUSIII (84/130),0,196.25,F Dearica Hamby F Diamond Miller F Dorka Juhasz G Courtney Williams G Leila Lacan UTIL Kelsey Mitchell,,,
156,5185256553,ljb33bc102 (69/101),0,196.25,F Dearica Hamby F Monique Billings F Anastasiia Olairi Kosu G Courtney Williams G Kayla McBride UTIL Kelsey Mitchell,,,
161,5184879575,Da_Don (3/3),0,196,F Nneka Ogwumike F Olivia Nelson-Ododa F Dorka Juhasz G Kayla McBride G Kennedy Burke UTIL Dearica Hamby,,,
161,5184932114,jamesdon14 (18/150),0,196,F Dearica Hamby F Monique Billings F Makayla Timpson G Courtney Williams G Leila Lacan UTIL Kelsey Mitchell,,,
161,5184946750,jusnit (34/50),0,196,F Dearica Hamby F Monique Billings F Makayla Timpson G Courtney Williams G Leila Lacan UTIL Kelsey Mitchell,,,
161,5184988921,calmplaya (3/4),0,196,F Nneka Ogwumike F Olivia Nelson-Ododa F Dorka Juhasz G Kayla McBride G Kennedy Burke UTIL Dearica Hamby,,,
161,5185097729,mwheel7 (11/150),0,196,F Dearica Hamby F Myisha Hines-Allen F Makayla Timpson G Kelsey Mitchell G Kayla McBride UTIL Nneka Ogwumike,,,
161,5185097753,mwheel7 (35/150),0,196,F Dearica Hamby F Monique Billings F Makayla Timpson G Kelsey Mitchell G Courtney Williams UTIL Leila Lacan,,,
161,5185190333,millertime7 (70/150),0,196,F Natasha Howard F Janelle Salaun F Aaliyah Edwards G Kayla McBride G Rae Burrell UTIL Dearica Hamby,,,
161,5185237365,ruff_endz14 (131/150),0,196,F Dearica Hamby F Aaliyah Edwards F Makayla Timpson G Kelsey Mitchell G Kayla McBride UTIL Nneka Ogwumike,,,
169,5184607768,AlwaysWinAgain (1/2),0,195.75,F Nneka Ogwumike F Dearica Hamby F Anastasiia Olairi Kosu G Kayla McBride G Leila Lacan UTIL Charlisse Leger-Walker,,,
169,5185251720,UltimateWin4 (127/150),0,195.75,F Natasha Howard F Dearica Hamby F Diamond Miller G Kayla McBride G Ariel Atkins UTIL Rae Burrell,,,
171,5184801769,Erbmusic (2/13),0,195.5,F Dearica Hamby F Olivia Nelson-Ododa F Janelle Salaun G Courtney Williams G Lexie Hull UTIL Kayla McBride,,,
171,5185023701,Hey...HereWeGo1 (80/120),0,195.5,F Gabby Williams F Monique Billings F Janelle Salaun G Kelsey Mitchell G Rae Burrell UTIL Kayla McBride,,,
171,5185039588,smithcj16 (16/50),0,195.5,F Natasha Howard F Janelle Salaun F Kayla Thornton G Courtney Williams G Kayla McBride UTIL Ariel Atkins,,,
171,5185246433,seth1374 (106/137),0,195.5,F Natasha Howard F Olivia Nelson-Ododa F Makayla Timpson G Kayla McBride G Erica Wheeler UTIL Kelsey Mitchell,,,
171,5185251611,UltimateWin4 (18/150),0,195.5,F Natasha Howard F Olivia Nelson-Ododa F Jihyun Park G Kelsey Mitchell G Kayla McBride UTIL Rae Burrell,,,
176,5184778807,Ocin_D_Clown (133/150),0,195,F Natasha Howard F Isabelle Harrison F Makayla Timpson G Courtney Williams G Kayla McBride UTIL Rae Burrell,,,
176,5184862227,milligolf (102/150),0,195,F Dearica Hamby F Olivia Nelson-Ododa F Makayla Timpson G Kelsey Mitchell G Courtney Williams UTIL Rae Burrell,,,
176,5184899370,Tglizzy601 (20/130),0,195,F Dearica Hamby F Isabelle Harrison F Monique Billings G Kelsey Mitchell G Kennedy Burke UTIL Julie Allemand,,,
176,5184927375,jamesdon14 (1/150),0,195,F Dearica Hamby F Olivia Nelson-Ododa F Makayla Timpson G Kelsey Mitchell G Courtney Williams UTIL Rae Burrell,,,
176,5185190317,millertime7 (54/150),0,195,F Natasha Howard F Isabelle Harrison F Makayla Timpson G Courtney Williams G Kayla McBride UTIL Rae Burrell,,,
176,5185198706,jmoney8932 (11/12),0,195,F Natasha Howard F Isabelle Harrison F Makayla Timpson G Courtney Williams G Kayla McBride UTIL Rae Burrell,,,
176,5185256084,BearDown1985 (2/3),0,195,F Dearica Hamby F Olivia Nelson-Ododa F Makayla Timpson G Kelsey Mitchell G Courtney Williams UTIL Rae Burrell,,,
183,5184674457,niquisition (41/83),0,194.75,F Olivia Nelson-Ododa F Monique Billings F Janelle Salaun G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
183,5184778694,Ocin_D_Clown (20/150),0,194.75,F Natasha Howard F Kayla Thornton F Dorka Juhasz G Courtney Williams G Leila Lacan UTIL Kayla McBride,,,
183,5184810142,Omargee21 (1/2),0,194.75,F Olivia Nelson-Ododa F Monique Billings F Janelle Salaun G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
183,5184817946,sirjerkins (38/150),0,194.75,F Natasha Howard F Kayla Thornton F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
183,5184818003,sirjerkins (95/150),0,194.75,F Olivia Nelson-Ododa F Monique Billings F Janelle Salaun G Kayla McBride G Leila Lacan UTIL Courtney Williams,,,
183,5184936709,Hey...HereWeGo1 (59/120),0,194.75,F Olivia Nelson-Ododa F Monique Billings F Janelle Salaun G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
183,5184946731,jusnit (15/50),0,194.75,F Isabelle Harrison F Monique Billings F Makayla Timpson G Courtney Williams G Kayla McBride UTIL Nneka Ogwumike,,,
183,5185015770,Skipper55 (43/150),0,194.75,F Natasha Howard F Kayla Thornton F Dorka Juhasz G Courtney Williams G Leila Lacan UTIL Kayla McBride,,,
183,5185032606,shawnmac1989 (3/4),0,194.75,F Nneka Ogwumike F Dearica Hamby F Dorka Juhasz G Kelsey Mitchell G Charlisse Leger-Walker UTIL Lexie Hull,,,
183,5185108308,Bsaun32 (43/150),0,194.75,F Natasha Howard F Kayla Thornton F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
183,5185121068,MrJones257 (2/2),0,194.75,F Olivia Nelson-Ododa F Monique Billings F Janelle Salaun G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
183,5185190356,millertime7 (93/150),0,194.75,F Natasha Howard F Kayla Thornton F Dorka Juhasz G Courtney Williams G Leila Lacan UTIL Kayla McBride,,,
183,5185255652,BlackBelicheck (2/2),0,194.75,F Olivia Nelson-Ododa F Monique Billings F Janelle Salaun G Courtney Williams G Leila Lacan UTIL Kayla McBride,,,
196,5185149612,Cattyfrac_83 (11/16),0,194.5,F Natasha Howard F Isabelle Harrison F Olivia Nelson-Ododa G Kayla McBride G Rae Burrell UTIL Diamond Miller,,,
196,5185251675,UltimateWin4 (82/150),0,194.5,F Natasha Howard F Isabelle Harrison F Diamond Miller G Kayla McBride G Rae Burrell UTIL Olivia Nelson-Ododa,,,
198,5185010065,oltjpack (7/27),0,194.25,F Dearica Hamby F Isabelle Harrison F Dorka Juhasz G Courtney Williams G Lexie Hull UTIL Kelsey Mitchell,,,
198,5185097796,mwheel7 (78/150),0,194.25,F Dearica Hamby F Isabelle Harrison F Dorka Juhasz G Courtney Williams G Lexie Hull UTIL Kelsey Mitchell,,,
198,5185104051,Wanna_Square_Up1567 (51/150),0,194.25,F Dearica Hamby F Isabelle Harrison F Dorka Juhasz G Courtney Williams G Lexie Hull UTIL Kelsey Mitchell,,,
198,5185155342,bonesjones88 (1/5),0,194.25,F Natasha Howard F Dearica Hamby F Makayla Timpson G Kelsey Mitchell G Courtney Williams UTIL Kaitlyn Chen,,,
198,5185166000,Tglizzy601 (113/130),0,194.25,F Isabelle Harrison F Monique Billings F Janelle Salaun G Kelsey Mitchell G Courtney Williams UTIL Ariel Atkins,,,
203,5184932116,jamesdon14 (20/150),0,194,F Natasha Howard F Olivia Nelson-Ododa F Makayla Timpson G Kelsey Mitchell G Kayla McBride UTIL Monique Billings,,,
203,5185192603,SGT_Moe (28/49),0,194,F Dearica Hamby F Isabelle Harrison F Monique Billings G Rae Burrell G Erica Wheeler UTIL Courtney Williams,,,
203,5185240869,peteyweb (24/40),0,194,F Dearica Hamby F Isabelle Harrison F Monique Billings G Courtney Williams G Rae Burrell UTIL Erica Wheeler,,,
203,5185245813,mrmvp479 (11/22),0,194,F Dearica Hamby F Olivia Nelson-Ododa F Dorka Juhasz G Kayla McBride G Leila Lacan UTIL Monique Billings,,,
207,5184926143,Tglizzy601 (42/130),0,193.75,F Dearica Hamby F Isabelle Harrison F Olivia Nelson-Ododa G Kayla McBride G Erica Wheeler UTIL Ariel Atkins,,,
207,5185104070,Wanna_Square_Up1567 (70/150),0,193.75,F Dearica Hamby F Diamond Miller F Dorka Juhasz G Veronica Burton G Kayla McBride UTIL Nneka Ogwumike,,,
207,5185212082,au_nbc (36/36),0,193.75,F Natasha Howard F Nneka Ogwumike F Kayla Thornton G Courtney Williams G Rae Burrell UTIL Kaitlyn Chen,,,
207,5185237378,ruff_endz14 (144/150),0,193.75,F Natasha Howard F Nneka Ogwumike F Dearica Hamby G Kelsey Mitchell G Tiffany Hayes UTIL Damiris Dantas,,,
207,5185246359,seth1374 (32/137),0,193.75,F Dearica Hamby F Monique Billings F Dorka Juhasz G Courtney Williams G Erica Wheeler UTIL Kelsey Mitchell,,,
207,5185251674,UltimateWin4 (81/150),0,193.75,F Natasha Howard F Laura Juskaite F Kayla Thornton G Kayla McBride G Rae Burrell UTIL Dearica Hamby,,,
207,5185260631,TilleyA (103/110),0,193.75,F Natasha Howard F Dearica Hamby F Kayla Thornton G Rae Burrell G Tiffany Hayes UTIL Nneka Ogwumike,,,
214,5185010064,oltjpack (6/27),0,193.5,F Isabelle Harrison F Monique Billings F Dorka Juhasz G Courtney Williams G Leila Lacan UTIL Kelsey Mitchell,,,
214,5185066763,gies1822,0,193.5,F Natasha Howard F Nneka Ogwumike F Dorka Juhasz G Kelsey Mitchell G Lexie Hull UTIL Erica Wheeler,,,
214,5185192590,SGT_Moe (15/49),0,193.5,F Isabelle Harrison F Monique Billings F Dorka Juhasz G Kelsey Mitchell G Courtney Williams UTIL Leila Lacan,,,
217,5184862132,milligolf (7/150),0,193.25,F Nneka Ogwumike F Dearica Hamby F Makayla Timpson G Veronica Burton G Leila Lacan UTIL Rae Burrell,,,
217,5184862149,milligolf (24/150),0,193.25,F Natasha Howard F Diamond Miller F Makayla Timpson G Courtney Williams G Kayla McBride UTIL Kelsey Mitchell,,,
217,5185104029,Wanna_Square_Up1567 (29/150),0,193.25,F Olivia Nelson-Ododa F Janelle Salaun F Dorka Juhasz G Veronica Burton G Kayla McBride UTIL Nneka Ogwumike,,,
217,5185237390,DBrownFF88 (13/20),0,193.25,F Nneka Ogwumike F Monique Billings F Myisha Hines-Allen G Kayla McBride G Rae Burrell UTIL Kelsey Mitchell,,,
217,5185256486,ljb33bc102 (2/101),0,193.25,F Nneka Ogwumike F Monique Billings F Myisha Hines-Allen G Kayla McBride G Rae Burrell UTIL Kelsey Mitchell,,,
222,5184932110,jamesdon14 (14/150),0,193,F Dearica Hamby F Olivia Nelson-Ododa F Monique Billings G Kelsey Mitchell G Rae Burrell UTIL Ariel Atkins,,,
223,5184740865,ruff_endz14 (39/150),0,192.75,F Natasha Howard F Dorka Juhasz F Makayla Timpson G Courtney Williams G Kayla McBride UTIL Nneka Ogwumike,,,
223,5185076347,jamesdon14 (98/150),0,192.75,F Dearica Hamby F Olivia Nelson-Ododa F Makayla Timpson G Kayla McBride G Leila Lacan UTIL Courtney Williams,,,
223,5185158795,jwillpaperchaser1 (3/3),0,192.75,F Dearica Hamby F Olivia Nelson-Ododa F Makayla Timpson G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
223,5185237341,ruff_endz14 (107/150),0,192.75,F Dearica Hamby F Olivia Nelson-Ododa F Makayla Timpson G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
223,5185251742,UltimateWin4 (149/150),0,192.75,F Dearica Hamby F Isabelle Harrison F Maria Conde G Kayla McBride G Erica Wheeler UTIL Rae Burrell,,,
228,5184740833,ruff_endz14 (7/150),0,192.5,F Dearica Hamby F Monique Billings F Dorka Juhasz G Courtney Williams G Julie Allemand UTIL Kelsey Mitchell,,,
228,5184822112,efields5841,0,192.5,F Nneka Ogwumike F Isabelle Harrison F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Kennedy Burke,,,
228,5184915312,rdullea (1/2),0,192.5,F Dearica Hamby F Olivia Nelson-Ododa F Monique Billings G Kelsey Mitchell G Maya Caldwell UTIL Kayla McBride,,,
228,5185097779,mwheel7 (61/150),0,192.5,F Dearica Hamby F Monique Billings F Dorka Juhasz G Kelsey Mitchell G Courtney Williams UTIL Julie Allemand,,,
228,5185246445,seth1374 (118/137),0,192.5,F Natasha Howard F Dorka Juhasz F Makayla Timpson G Courtney Williams G Kayla McBride UTIL Dearica Hamby,,,
233,5184786833,KingJay82 (8/15),0,192.25,F Nneka Ogwumike F Janelle Salaun F Makayla Timpson G Courtney Williams G Kayla McBride UTIL Veronica Burton,,,
233,5185155343,bonesjones88 (2/5),0,192.25,F Nneka Ogwumike F Olivia Nelson-Ododa F Makayla Timpson G Courtney Williams G Rae Burrell UTIL Kayla McBride,,,
233,5185190412,millertime7 (149/150),0,192.25,F Nneka Ogwumike F Janelle Salaun F Makayla Timpson G Courtney Williams G Veronica Burton UTIL Kayla McBride,,,
236,5185108318,Bsaun32 (53/150),0,192,F Nneka Ogwumike F Aaliyah Edwards F Dorka Juhasz G Kayla McBride G Leila Lacan UTIL Kelsey Mitchell,,,
236,5185242606,Hilt11,0,192,F Nyara Sabally F Janelle Salaun F Kayla Thornton G Kelsey Mitchell G Leila Lacan UTIL Kayla McBride,,,
236,5185251622,UltimateWin4 (29/150),0,192,F Nneka Ogwumike F Dearica Hamby F Olivia Nelson-Ododa G Kayla McBride G Maya Caldwell UTIL Erica Wheeler,,,
236,5185251655,UltimateWin4 (62/150),0,192,F Natasha Howard F Olivia Nelson-Ododa F Anastasiia Olairi Kosu G Kayla McBride G Rae Burrell UTIL Nneka Ogwumike,,,
240,5184778252,sammie4895 (1/2),0,191.75,F Natasha Howard F Olivia Nelson-Ododa F Dorka Juhasz G Kayla McBride G Kennedy Burke UTIL Kelsey Mitchell,,,
240,5184946740,jusnit (24/50),0,191.75,F Isabelle Harrison F Janelle Salaun F Myisha Hines-Allen G Courtney Williams G Kayla McBride UTIL Dearica Hamby,,,
240,5185023713,Hey...HereWeGo1 (92/120),0,191.75,F Natasha Howard F Olivia Nelson-Ododa F Dorka Juhasz G Kelsey Mitchell G Kennedy Burke UTIL Kayla McBride,,,
240,5185069137,AffirmativeAction (7/10),0,191.75,F Natasha Howard F Olivia Nelson-Ododa F Dorka Juhasz G Kayla McBride G Kennedy Burke UTIL Kelsey Mitchell,,,
240,5185233687,TelepathicHalo,0,191.75,F Nneka Ogwumike F Monique Billings F Dorka Juhasz G Kelsey Mitchell G Rae Burrell UTIL Veronica Burton,,,
240,5185268784,bigdread13 (22/25),0,191.75,F Natasha Howard F Nneka Ogwumike F Olivia Nelson-Ododa G Leila Lacan G Rae Burrell UTIL Makayla Timpson,,,
246,5184968012,Tglizzy601 (55/130),0,191.5,F Natasha Howard F Nneka Ogwumike F Janelle Salaun G Julie Allemand G Ariel Atkins UTIL Erica Wheeler,,,
247,5184740869,ruff_endz14 (43/150),0,191.25,F Olivia Nelson-Ododa F Monique Billings F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Kelsey Mitchell,,,
247,5184782002,donjuan32 (17/20),0,191.25,F Olivia Nelson-Ododa F Monique Billings F Dorka Juhasz G Kelsey Mitchell G Courtney Williams UTIL Kayla McBride,,,
247,5184782003,donjuan32 (18/20),0,191.25,F Olivia Nelson-Ododa F Monique Billings F Dorka Juhasz G Kelsey Mitchell G Courtney Williams UTIL Kayla McBride,,,
247,5184790460,B.Banks1 (4/6),0,191.25,F Olivia Nelson-Ododa F Monique Billings F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Kelsey Mitchell,,,
247,5184833126,Raiderblue,0,191.25,F Dearica Hamby F Isabelle Harrison F Monique Billings G Charlisse Leger-Walker G Kennedy Burke UTIL Kelsey Mitchell,,,
247,5184857701,dbaggot3 (46/61),0,191.25,F Olivia Nelson-Ododa F Monique Billings F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Kelsey Mitchell,,,
247,5184896140,bonedog84 (7/20),0,191.25,F Olivia Nelson-Ododa F Monique Billings F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Kelsey Mitchell,,,
247,5184932165,jamesdon14 (69/150),0,191.25,F Olivia Nelson-Ododa F Monique Billings F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Kelsey Mitchell,,,
247,5184935905,Hey...HereWeGo1 (53/120),0,191.25,F Natasha Howard F Dearica Hamby F Olivia Nelson-Ododa G Kayla McBride G Antonia Delaere UTIL Rae Burrell,,,
247,5185097761,mwheel7 (43/150),0,191.25,F Natasha Howard F Nneka Ogwumike F Damiris Dantas G Kelsey Mitchell G Courtney Williams UTIL Makayla Timpson,,,
247,5185163607,YSGOKC0052 (4/6),0,191.25,F Olivia Nelson-Ododa F Monique Billings F Dorka Juhasz G Kelsey Mitchell G Kayla McBride UTIL Courtney Williams,,,
247,5185190324,millertime7 (61/150),0,191.25,F Nneka Ogwumike F Dearica Hamby F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Maya Caldwell,,,
247,5185256536,ljb33bc102 (52/101),0,191.25,F Olivia Nelson-Ododa F Monique Billings F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Kelsey Mitchell,,,
260,5184817970,sirjerkins (62/150),0,191,F Nneka Ogwumike F Kayla Thornton F Dorka Juhasz G Marina Mabrey G Erica Wheeler UTIL Dearica Hamby,,,
260,5185251637,UltimateWin4 (44/150),0,191,F Natasha Howard F Dearica Hamby F Kayla Thornton G Erica Wheeler G Maya Caldwell UTIL Nneka Ogwumike,,,
262,5185097816,mwheel7 (98/150),0,190.75,F Nneka Ogwumike F Monique Billings F Kayla Thornton G Kelsey Mitchell G Ariel Atkins UTIL Olivia Nelson-Ododa,,,
262,5185163609,YSGOKC0052 (6/6),0,190.75,F Nneka Ogwumike F Olivia Nelson-Ododa F Dorka Juhasz G Leila Lacan G Charlisse Leger-Walker UTIL Kayla McBride,,,
262,5185206437,CYRUSIII (46/130),0,190.75,F Olivia Nelson-Ododa F Monique Billings F Janelle Salaun G Kelsey Mitchell G Kennedy Burke UTIL Natasha Howard,,,
265,5185015779,Skipper55 (52/150),0,190.5,F Olivia Nelson-Ododa F Janelle Salaun F Myisha Hines-Allen G Kelsey Mitchell G Leila Lacan UTIL Dearica Hamby,,,
265,5185039611,smithcj16 (39/50),0,190.5,F Dearica Hamby F Gabby Williams F Janelle Salaun G Kelsey Mitchell G Kayla McBride UTIL Maya Caldwell,,,
265,5185198216,TheGoat1993502 (31/36),0,190.5,F Nneka Ogwumike F Dearica Hamby F Olivia Nelson-Ododa G Julie Allemand G Rae Burrell UTIL Kennedy Burke,,,
265,5185251625,UltimateWin4 (32/150),0,190.5,F Dearica Hamby F Gabby Williams F Kayla Thornton G Kelsey Mitchell G Erica Wheeler UTIL Rae Burrell,,,
265,5185260638,TilleyA (110/110),0,190.5,F Nneka Ogwumike F Kayla Thornton F Dorka Juhasz G Caitlin Clark G Kayla McBride UTIL Rae Burrell,,,
270,5184740742,jakieroy (6/7),0,190.25,F Nneka Ogwumike F Dearica Hamby F Olivia Nelson-Ododa G Leila Lacan G Charlisse Leger-Walker UTIL Kaitlyn Chen,,,
270,5184740870,ruff_endz14 (44/150),0,190.25,F Olivia Nelson-Ododa F Kayla Thornton F Aaliyah Edwards G Kelsey Mitchell G Kayla McBride UTIL Dearica Hamby,,,
270,5184818004,sirjerkins (96/150),0,190.25,F Isabelle Harrison F Olivia Nelson-Ododa F Dorka Juhasz G Courtney Williams G Leila Lacan UTIL Kayla McBride,,,
270,5184896139,bonedog84 (6/20),0,190.25,F Isabelle Harrison F Olivia Nelson-Ododa F Dorka Juhasz G Kayla McBride G Leila Lacan UTIL Courtney Williams,,,
270,5185039577,smithcj16 (5/50),0,190.25,F Dearica Hamby F Janelle Salaun F Myisha Hines-Allen G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
270,5185104075,Wanna_Square_Up1567 (75/150),0,190.25,F Isabelle Harrison F Olivia Nelson-Ododa F Dorka Juhasz G Courtney Williams G Leila Lacan UTIL Kayla McBride,,,
270,5185107322,slyguy717 (5/25),0,190.25,F Isabelle Harrison F Olivia Nelson-Ododa F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Leila Lacan,,,
